timestamp,day_ahead_price,load_forecast,actual_load,wind_forecast,hydro_run_of_river,hydro_reservoir,price_lag_24h,price_lag_168h,actual_load_lag_24h,actual_load_lag_168h,hydro_run_of_river_lag_24h,hydro_run_of_river_lag_168h,hydro_reservoir_lag_24h,hydro_reservoir_lag_168h,hour,day_of_week,month,year,is_weekend
2017-12-31 23:00:00+00:00,26.33,,,,,,,,,,,,,,23,6,12,2017,1
2018-01-01 00:00:00+00:00,26.43,4791.93,4721.91,0.0,665.33,766.26,,,,,,,,,0,0,1,2018,0
2018-01-01 01:00:00+00:00,26.1,4679.45,4616.58,,662.85,754.79,,,,,,,,,1,0,1,2018,0
2018-01-01 02:00:00+00:00,24.7,4573.31,4491.76,,662.24,747.97,,,,,,,,,2,0,1,2018,0
2018-01-01 03:00:00+00:00,24.74,4559.58,4491.49,,666.48,764.02,,,,,,,,,3,0,1,2018,0
2018-01-01 04:00:00+00:00,24.76,4573.27,4504.3,,666.67,777.35,,,,,,,,,4,0,1,2018,0
2018-01-01 05:00:00+00:00,24.98,4730.19,4678.8,,666.46,806.32,,,,,,,,,5,0,1,2018,0
2018-01-01 06:00:00+00:00,25.71,4808.14,4757.25,,659.29,806.29,,,,,,,,,6,0,1,2018,0
2018-01-01 07:00:00+00:00,25.48,4916.99,4863.45,,660.72,848.66,,,,,,,,,7,0,1,2018,0
2018-01-01 08:00:00+00:00,25.54,5024.97,4981.37,,679.47,908.23,,,,,,,,,8,0,1,2018,0
2018-01-01 09:00:00+00:00,26.07,5158.36,5119.15,,682.67,945.09,,,,,,,,,9,0,1,2018,0
2018-01-01 10:00:00+00:00,26.12,5280.0,5238.49,,683.53,945.96,,,,,,,,,10,0,1,2018,0
2018-01-01 11:00:00+00:00,26.16,5350.89,5324.03,,682.56,974.79,,,,,,,,,11,0,1,2018,0
2018-01-01 12:00:00+00:00,26.19,5415.35,5394.13,,683.1,929.92,,,,,,,,,12,0,1,2018,0
2018-01-01 13:00:00+00:00,,5445.12,5414.6,,681.88,909.76,,,,,,,,,13,0,1,2018,0
2018-01-01 14:00:00+00:00,26.46,5525.55,5490.17,,681.4,950.42,,,,,,,,,14,0,1,2018,0
2018-01-01 15:00:00+00:00,27.03,5612.91,5580.27,,679.82,996.36,,,,,,,,,15,0,1,2018,0
2018-01-01 16:00:00+00:00,27.43,5555.13,5523.67,,682.82,1017.69,,,,,,,,,16,0,1,2018,0
2018-01-01 17:00:00+00:00,27.29,5477.2,5440.79,,681.72,1021.19,,,,,,,,,17,0,1,2018,0
2018-01-01 18:00:00+00:00,26.96,5384.44,5336.26,,678.59,973.17,,,,,,,,,18,0,1,2018,0
2018-01-01 19:00:00+00:00,26.7,5290.51,5239.57,,679.73,977.74,,,,,,,,,19,0,1,2018,0
2018-01-01 20:00:00+00:00,26.47,5160.49,5103.19,,681.72,984.49,,,,,,,,,20,0,1,2018,0
2018-01-01 21:00:00+00:00,26.09,4921.6,4843.85,,676.13,968.64,,,,,,,,,21,0,1,2018,0
2018-01-01 22:00:00+00:00,25.02,4887.15,4637.02,,677.15,916.02,,,,,,,,,22,0,1,2018,0
2018-01-01 23:00:00+00:00,25.9,4566.95,4446.4,,678.48,847.6,26.33,,,,,,,,23,0,1,2018,0
2018-01-02 00:00:00+00:00,25.52,4435.61,4310.56,,682.14,823.6,26.43,,4721.91,,665.33,,766.26,,0,1,1,2018,0
2018-01-02 01:00:00+00:00,25.86,4393.52,4270.74,,683.78,828.19,26.1,,4616.58,,662.85,,754.79,,1,1,1,2018,0
2018-01-02 02:00:00+00:00,25.58,4377.78,4263.97,,685.0,837.72,24.7,,4491.76,,662.24,,747.97,,2,1,1,2018,0
2018-01-02 03:00:00+00:00,25.73,4429.48,4340.56,,680.34,832.3,24.74,,4491.49,,666.48,,764.02,,3,1,1,2018,0
2018-01-02 04:00:00+00:00,26.84,4653.08,4560.49,,677.21,832.09,24.76,,4504.3,,666.67,,777.35,,4,1,1,2018,0
2018-01-02 05:00:00+00:00,27.8,5211.43,5169.83,,699.57,1000.98,24.98,,4678.8,,666.46,,806.32,,5,1,1,2018,0
2018-01-02 06:00:00+00:00,30.5,5830.24,5816.22,,734.42,1386.17,25.71,,4757.25,,659.29,,806.29,,6,1,1,2018,0
2018-01-02 07:00:00+00:00,31.93,6017.03,6018.88,,753.78,1539.76,25.48,,4863.45,,660.72,,848.66,,7,1,1,2018,0
2018-01-02 08:00:00+00:00,33.53,6048.63,6056.99,,775.39,1625.85,25.54,,4981.37,,679.47,,908.23,,8,1,1,2018,0
2018-01-02 09:00:00+00:00,35.04,6102.19,6114.97,,780.43,1655.45,26.07,,5119.15,,682.67,,945.09,,9,1,1,2018,0
2018-01-02 10:00:00+00:00,35.22,6090.16,6103.88,,781.86,1668.62,26.12,,5238.49,,683.53,,945.96,,10,1,1,2018,0
2018-01-02 11:00:00+00:00,34.56,6054.08,6069.37,,780.85,1601.62,26.16,,5324.03,,682.56,,974.79,,11,1,1,2018,0
2018-01-02 12:00:00+00:00,34.1,6039.51,6050.57,,779.7,1588.39,26.19,,5394.13,,683.1,,929.92,,12,1,1,2018,0
2018-01-02 13:00:00+00:00,35.98,6066.95,6074.05,,780.05,1589.63,,,5414.6,,681.88,,909.76,,13,1,1,2018,0
2018-01-02 14:00:00+00:00,38.05,6175.01,6184.86,,781.78,1601.1,26.46,,5490.17,,681.4,,950.42,,14,1,1,2018,0
2018-01-02 15:00:00+00:00,41.67,6335.01,6349.99,,783.24,1656.2,27.03,,5580.27,,679.82,,996.36,,15,1,1,2018,0
2018-01-02 16:00:00+00:00,42.39,6335.2,6351.64,,787.83,1654.06,27.43,,5523.67,,682.82,,1017.69,,16,1,1,2018,0
2018-01-02 17:00:00+00:00,37.79,6253.45,6263.52,,781.94,1646.24,27.29,,5440.79,,681.72,,1021.19,,17,1,1,2018,0
2018-01-02 18:00:00+00:00,33.7,6152.61,6153.18,,777.81,1608.56,26.96,,5336.26,,678.59,,973.17,,18,1,1,2018,0
2018-01-02 19:00:00+00:00,30.88,6032.73,6034.89,,775.73,1471.47,26.7,,5239.57,,679.73,,977.74,,19,1,1,2018,0
2018-01-02 20:00:00+00:00,28.85,5829.84,5807.9,,774.27,1238.94,26.47,,5103.19,,681.72,,984.49,,20,1,1,2018,0
2018-01-02 21:00:00+00:00,27.99,5565.76,5529.2,,770.85,1126.15,26.09,,4843.85,,676.13,,968.64,,21,1,1,2018,0
2018-01-02 22:00:00+00:00,27.6,5448.81,5248.57,,772.37,1048.89,25.02,,4637.02,,677.15,,916.02,,22,1,1,2018,0
2018-01-02 23:00:00+00:00,27.12,5104.62,5029.38,,758.83,968.48,25.9,,4446.4,,678.48,,847.6,,23,1,1,2018,0
2018-01-03 00:00:00+00:00,26.61,4991.34,4908.53,,760.65,933.41,25.52,,4310.56,,682.14,,823.6,,0,2,1,2018,0
2018-01-03 01:00:00+00:00,26.26,4941.12,4851.63,,761.1,933.18,25.86,,4270.74,,683.78,,828.19,,1,2,1,2018,0
2018-01-03 02:00:00+00:00,26.23,4936.02,4839.89,,755.55,937.56,25.58,,4263.97,,685.0,,837.72,,2,2,1,2018,0
2018-01-03 03:00:00+00:00,26.42,4986.77,4884.78,,756.66,927.3,25.73,,4340.56,,680.34,,832.3,,3,2,1,2018,0
2018-01-03 04:00:00+00:00,27.47,5220.36,5137.11,,756.05,1028.71,26.84,,4560.49,,677.21,,832.09,,4,2,1,2018,0
2018-01-03 05:00:00+00:00,28.31,5813.16,5774.82,,779.91,1127.6,27.8,,5169.83,,699.57,,1000.98,,5,2,1,2018,0
2018-01-03 06:00:00+00:00,28.95,6407.99,6411.11,,808.49,1293.55,30.5,,5816.22,,734.42,,1386.17,,6,2,1,2018,0
2018-01-03 07:00:00+00:00,29.2,6592.68,6578.74,,816.43,1419.9,31.93,,6018.88,,753.78,,1539.76,,7,2,1,2018,0
2018-01-03 08:00:00+00:00,29.28,6517.25,6506.97,,826.87,1379.23,33.53,,6056.99,,775.39,,1625.85,,8,2,1,2018,0
2018-01-03 09:00:00+00:00,29.42,6494.11,6490.27,,835.06,1398.49,35.04,,6114.97,,780.43,,1655.45,,9,2,1,2018,0
2018-01-03 10:00:00+00:00,29.25,6434.36,6419.23,,834.23,1408.28,35.22,,6103.88,,781.86,,1668.62,,10,2,1,2018,0
2018-01-03 11:00:00+00:00,29.23,6423.35,6412.97,,830.79,1416.74,34.56,,6069.37,,780.85,,1601.62,,11,2,1,2018,0
2018-01-03 12:00:00+00:00,29.49,6422.52,6426.98,,832.46,1439.21,34.1,,6050.57,,779.7,,1588.39,,12,2,1,2018,0
2018-01-03 13:00:00+00:00,29.86,6456.43,6457.72,,833.7,1573.78,35.98,,6074.05,,780.05,,1589.63,,13,2,1,2018,0
2018-01-03 14:00:00+00:00,30.51,6529.52,6517.03,,831.79,1620.4,38.05,,6184.86,,781.78,,1601.1,,14,2,1,2018,0
2018-01-03 15:00:00+00:00,30.95,6624.89,6616.38,,833.44,1650.94,41.67,,6349.99,,783.24,,1656.2,,15,2,1,2018,0
2018-01-03 16:00:00+00:00,31.28,6608.66,6601.48,,833.15,1656.25,42.39,,6351.64,,787.83,,1654.06,,16,2,1,2018,0
2018-01-03 17:00:00+00:00,30.78,6449.69,6439.16,,830.92,1629.78,37.79,,6263.52,,781.94,,1646.24,,17,2,1,2018,0
2018-01-03 18:00:00+00:00,30.15,6277.3,6258.4,,827.91,1525.68,33.7,,6153.18,,777.81,,1608.56,,18,2,1,2018,0
2018-01-03 19:00:00+00:00,29.37,6144.55,6131.62,,827.97,1425.02,30.88,,6034.89,,775.73,,1471.47,,19,2,1,2018,0
2018-01-03 20:00:00+00:00,28.93,5961.1,5936.1,,830.28,1324.86,28.85,,5807.9,,774.27,,1238.94,,20,2,1,2018,0
2018-01-03 21:00:00+00:00,28.13,5671.22,5616.58,,828.71,1172.42,27.99,,5529.2,,770.85,,1126.15,,21,2,1,2018,0
2018-01-03 22:00:00+00:00,27.31,5301.08,5271.15,,827.38,1063.83,27.6,,5248.57,,772.37,,1048.89,,22,2,1,2018,0
2018-01-03 23:00:00+00:00,27.05,5006.39,4956.35,,832.67,995.6,27.12,,5029.38,,758.83,,968.48,,23,2,1,2018,0
2018-01-04 00:00:00+00:00,26.78,4823.51,4773.37,,831.13,983.18,26.61,,4908.53,,760.65,,933.41,,0,3,1,2018,0
2018-01-04 01:00:00+00:00,26.47,4747.67,4692.7,,830.99,971.46,26.26,,4851.63,,761.1,,933.18,,1,3,1,2018,0
2018-01-04 02:00:00+00:00,26.49,4724.38,4666.81,,828.35,932.82,26.23,,4839.89,,755.55,,937.56,,2,3,1,2018,0
2018-01-04 03:00:00+00:00,26.6,4739.91,4683.13,,830.58,907.82,26.42,,4884.78,,756.66,,927.3,,3,3,1,2018,0
2018-01-04 04:00:00+00:00,27.01,4935.82,4885.56,,832.67,976.74,27.47,,5137.11,,756.05,,1028.71,,4,3,1,2018,0
2018-01-04 05:00:00+00:00,28.04,5560.03,5530.87,,837.57,1231.46,28.31,,5774.82,,779.91,,1127.6,,5,3,1,2018,0
2018-01-04 06:00:00+00:00,30.43,6134.05,6121.36,,841.15,1555.58,28.95,,6411.11,,808.49,,1293.55,,6,3,1,2018,0
2018-01-04 07:00:00+00:00,32.83,6306.02,6311.34,,844.11,1647.36,29.2,,6578.74,,816.43,,1419.9,,7,3,1,2018,0
2018-01-04 08:00:00+00:00,34.97,6263.62,6280.85,,846.78,1653.77,29.28,,6506.97,,826.87,,1379.23,,8,3,1,2018,0
2018-01-04 09:00:00+00:00,37.55,6181.2,6200.1,,850.1,1615.31,29.42,,6490.27,,835.06,,1398.49,,9,3,1,2018,0
2018-01-04 10:00:00+00:00,36.02,6151.22,6168.19,,850.24,1618.13,29.25,,6419.23,,834.23,,1408.28,,10,3,1,2018,0
2018-01-04 11:00:00+00:00,35.53,6162.3,6176.86,,850.04,1626.44,29.23,,6412.97,,830.79,,1416.74,,11,3,1,2018,0
2018-01-04 12:00:00+00:00,35.3,6126.36,6138.76,,852.63,1624.96,29.49,,6426.98,,832.46,,1439.21,,12,3,1,2018,0
2018-01-04 13:00:00+00:00,35.83,6168.54,6176.43,,854.11,1635.9,29.86,,6457.72,,833.7,,1573.78,,13,3,1,2018,0
2018-01-04 14:00:00+00:00,37.83,6246.17,6255.52,,858.44,1637.71,30.51,,6517.03,,831.79,,1620.4,,14,3,1,2018,0
2018-01-04 15:00:00+00:00,39.03,6357.51,6371.58,,858.45,1685.89,30.95,,6616.38,,833.44,,1650.94,,15,3,1,2018,0
2018-01-04 16:00:00+00:00,37.91,6311.14,6317.51,,856.43,1666.8,31.28,,6601.48,,833.15,,1656.25,,16,3,1,2018,0
2018-01-04 17:00:00+00:00,35.03,6204.75,6210.5,,853.4,1663.0,30.78,,6439.16,,830.92,,1629.78,,17,3,1,2018,0
2018-01-04 18:00:00+00:00,31.87,6039.11,6042.92,,849.36,1651.4,30.15,,6258.4,,827.91,,1525.68,,18,3,1,2018,0
2018-01-04 19:00:00+00:00,30.78,5862.96,5875.15,,844.03,1549.53,29.37,,6131.62,,827.97,,1425.02,,19,3,1,2018,0
2018-01-04 20:00:00+00:00,30.27,5682.18,5693.79,,846.4,1371.61,28.93,,5936.1,,830.28,,1324.86,,20,3,1,2018,0
2018-01-04 21:00:00+00:00,29.63,5373.0,5379.31,,841.84,1217.37,28.13,,5616.58,,828.71,,1172.42,,21,3,1,2018,0
2018-01-04 22:00:00+00:00,28.05,5180.02,5052.8,,833.27,970.47,27.31,,5271.15,,827.38,,1063.83,,22,3,1,2018,0
2018-01-04 23:00:00+00:00,28.14,4884.81,4831.85,,831.05,1068.82,27.05,,4956.35,,832.67,,995.6,,23,3,1,2018,0
2018-01-05 00:00:00+00:00,27.51,4734.56,4657.37,,829.23,1028.69,26.78,,4773.37,,831.13,,983.18,,0,4,1,2018,0
2018-01-05 01:00:00+00:00,26.5,4674.66,4603.36,,833.21,967.77,26.47,,4692.7,,830.99,,971.46,,1,4,1,2018,0
2018-01-05 02:00:00+00:00,,4671.72,4599.53,,831.43,960.64,26.49,,4666.81,,828.35,,932.82,,2,4,1,2018,0
2018-01-05 03:00:00+00:00,26.88,4712.55,4655.34,,833.97,970.31,26.6,,4683.13,,830.58,,907.82,,3,4,1,2018,0
2018-01-05 04:00:00+00:00,27.66,4919.25,4869.59,,832.38,1018.2,27.01,,4885.56,,832.67,,976.74,,4,4,1,2018,0
2018-01-05 05:00:00+00:00,28.65,5488.21,5472.64,,835.44,1167.55,28.04,,5530.87,,837.57,,1231.46,,5,4,1,2018,0
2018-01-05 06:00:00+00:00,30.44,6121.11,6154.35,,853.76,1482.37,30.43,,6121.36,,841.15,,1555.58,,6,4,1,2018,0
2018-01-05 07:00:00+00:00,32.53,6268.26,6288.4,,851.9,1637.89,32.83,,6311.34,,844.11,,1647.36,,7,4,1,2018,0
2018-01-05 08:00:00+00:00,33.52,6218.35,6247.54,,856.2,1652.57,34.97,,6280.85,,846.78,,1653.77,,8,4,1,2018,0
2018-01-05 09:00:00+00:00,33.31,6211.99,6231.32,,855.73,1655.69,37.55,,6200.1,,850.1,,1615.31,,9,4,1,2018,0
2018-01-05 10:00:00+00:00,32.98,6214.73,6232.46,,853.52,1599.29,36.02,,6168.19,,850.24,,1618.13,,10,4,1,2018,0
2018-01-05 11:00:00+00:00,32.88,6209.11,6229.58,,854.82,1596.29,35.53,,6176.86,,850.04,,1626.44,,11,4,1,2018,0
2018-01-05 12:00:00+00:00,32.84,6220.67,6233.81,,850.17,1581.4,35.3,,6138.76,,852.63,,1624.96,,12,4,1,2018,0
2018-01-05 13:00:00+00:00,32.87,6251.32,6261.43,,853.31,1674.1,35.83,,6176.43,,854.11,,1635.9,,13,4,1,2018,0
2018-01-05 14:00:00+00:00,33.5,6334.88,6352.34,,855.78,1690.87,37.83,,6255.52,,858.44,,1637.71,,14,4,1,2018,0
2018-01-05 15:00:00+00:00,35.1,6453.82,6475.2,,855.39,1683.84,39.03,,6371.58,,858.45,,1685.89,,15,4,1,2018,0
2018-01-05 16:00:00+00:00,37.3,6419.53,6446.74,,856.59,1685.89,37.91,,6317.51,,856.43,,1666.8,,16,4,1,2018,0
2018-01-05 17:00:00+00:00,34.0,6364.94,6389.82,,854.32,1677.21,35.03,,6210.5,,853.4,,1663.0,,17,4,1,2018,0
2018-01-05 18:00:00+00:00,32.25,6212.37,6233.27,,851.68,1598.56,31.87,,6042.92,,849.36,,1651.4,,18,4,1,2018,0
2018-01-05 19:00:00+00:00,31.51,6051.75,6062.41,,847.57,1526.02,30.78,,5875.15,,844.03,,1549.53,,19,4,1,2018,0
2018-01-05 20:00:00+00:00,31.25,5854.22,5853.51,,842.55,1512.09,30.27,,5693.79,,846.4,,1371.61,,20,4,1,2018,0
2018-01-05 21:00:00+00:00,30.44,5630.87,5629.46,,842.64,1441.06,29.63,,5379.31,,841.84,,1217.37,,21,4,1,2018,0
2018-01-05 22:00:00+00:00,29.64,5494.93,5408.13,,843.77,1381.83,28.05,,5052.8,,833.27,,970.47,,22,4,1,2018,0
2018-01-05 23:00:00+00:00,29.45,5237.64,5227.69,,845.93,1167.33,28.14,,4831.85,,831.05,,1068.82,,23,4,1,2018,0
2018-01-06 00:00:00+00:00,28.55,5093.4,5075.55,,849.81,1071.13,27.51,,4657.37,,829.23,,1028.69,,0,5,1,2018,1
2018-01-06 01:00:00+00:00,28.18,5002.73,4981.28,,861.23,1016.02,26.5,,4603.36,,833.21,,967.77,,1,5,1,2018,1
2018-01-06 02:00:00+00:00,28.0,4952.56,4937.61,,864.82,988.48,,,4599.53,,831.43,,960.64,,2,5,1,2018,1
2018-01-06 03:00:00+00:00,28.15,4956.9,4945.06,,864.63,1013.65,26.88,,4655.34,,833.97,,970.31,,3,5,1,2018,1
2018-01-06 04:00:00+00:00,28.7,4965.4,4966.02,,860.98,996.18,27.66,,4869.59,,832.38,,1018.2,,4,5,1,2018,1
2018-01-06 05:00:00+00:00,29.48,5118.29,5124.89,,864.4,1047.64,28.65,,5472.64,,835.44,,1167.55,,5,5,1,2018,1
2018-01-06 06:00:00+00:00,30.35,5284.15,5303.97,,868.85,1194.56,30.44,,6154.35,,853.76,,1482.37,,6,5,1,2018,1
2018-01-06 07:00:00+00:00,30.38,5571.07,5593.95,,870.78,1298.56,32.53,,6288.4,,851.9,,1637.89,,7,5,1,2018,1
2018-01-06 08:00:00+00:00,30.9,5817.27,5846.22,,869.0,1447.73,33.52,,6247.54,,856.2,,1652.57,,8,5,1,2018,1
2018-01-06 09:00:00+00:00,31.89,6040.44,6082.07,,870.16,1469.31,33.31,,6231.32,,855.73,,1655.69,,9,5,1,2018,1
2018-01-06 10:00:00+00:00,32.86,6086.21,6126.11,,870.8,1489.74,32.98,,6232.46,,853.52,,1599.29,,10,5,1,2018,1
2018-01-06 11:00:00+00:00,32.17,6000.7,6032.58,,879.75,1480.49,32.88,,6229.58,,854.82,,1596.29,,11,5,1,2018,1
2018-01-06 12:00:00+00:00,31.79,5958.3,5993.87,,886.44,1458.2,32.84,,6233.81,,850.17,,1581.4,,12,5,1,2018,1
2018-01-06 13:00:00+00:00,31.77,5927.66,5967.61,,887.23,1429.55,32.87,,6261.43,,853.31,,1674.1,,13,5,1,2018,1
2018-01-06 14:00:00+00:00,33.05,6036.14,6077.55,,890.81,1457.92,33.5,,6352.34,,855.78,,1690.87,,14,5,1,2018,1
2018-01-06 15:00:00+00:00,36.47,6347.79,6391.65,,891.2,1606.23,35.1,,6475.2,,855.39,,1683.84,,15,5,1,2018,1
2018-01-06 16:00:00+00:00,36.53,6464.56,6510.06,,890.75,1617.11,37.3,,6446.74,,856.59,,1685.89,,16,5,1,2018,1
2018-01-06 17:00:00+00:00,34.45,6422.05,6465.04,,888.24,1564.27,34.0,,6389.82,,854.32,,1677.21,,17,5,1,2018,1
2018-01-06 18:00:00+00:00,31.93,6278.93,6323.85,,889.04,1488.12,32.25,,6233.27,,851.68,,1598.56,,18,5,1,2018,1
2018-01-06 19:00:00+00:00,31.06,6117.62,6167.13,,886.14,1418.5,31.51,,6062.41,,847.57,,1526.02,,19,5,1,2018,1
2018-01-06 20:00:00+00:00,30.72,5974.96,6037.29,,889.06,1420.9,31.25,,5853.51,,842.55,,1512.09,,20,5,1,2018,1
2018-01-06 21:00:00+00:00,29.98,5801.73,5857.78,,887.08,1259.29,30.44,,5629.46,,842.64,,1441.06,,21,5,1,2018,1
2018-01-06 22:00:00+00:00,29.03,5613.9,5700.0,,881.37,1137.29,29.64,,5408.13,,843.77,,1381.83,,22,5,1,2018,1
2018-01-06 23:00:00+00:00,28.1,5573.23,5568.2,,880.02,1007.55,29.45,,5227.69,,845.93,,1167.33,,23,5,1,2018,1
2018-01-07 00:00:00+00:00,27.71,5521.1,5498.77,,881.47,1001.52,28.55,,5075.55,,849.81,,1071.13,,0,6,1,2018,1
2018-01-07 01:00:00+00:00,27.38,5511.62,5490.41,,883.84,998.88,28.18,,4981.28,,861.23,,1016.02,,1,6,1,2018,1
2018-01-07 02:00:00+00:00,26.86,5496.64,5487.26,,882.71,973.33,28.0,,4937.61,,864.82,,988.48,,2,6,1,2018,1
2018-01-07 03:00:00+00:00,26.6,5488.17,5487.32,,882.13,961.43,28.15,,4945.06,,864.63,,1013.65,,3,6,1,2018,1
2018-01-07 04:00:00+00:00,27.14,5524.43,5521.71,,879.99,976.85,28.7,,4966.02,,860.98,,996.18,,4,6,1,2018,1
2018-01-07 05:00:00+00:00,27.43,5663.01,5670.25,,884.75,982.66,29.48,,5124.89,,864.4,,1047.64,,5,6,1,2018,1
2018-01-07 06:00:00+00:00,27.69,5804.17,5830.85,,883.42,1024.96,30.35,,5303.97,,868.85,,1194.56,,6,6,1,2018,1
2018-01-07 07:00:00+00:00,27.93,6007.88,6038.47,,884.97,1062.99,30.38,,5593.95,,870.78,,1298.56,,7,6,1,2018,1
2018-01-07 08:00:00+00:00,28.33,6178.56,6223.88,,884.21,1066.55,30.9,,5846.22,,869.0,,1447.73,,8,6,1,2018,1
2018-01-07 09:00:00+00:00,28.79,6320.26,6372.84,,880.23,1057.37,31.89,,6082.07,,870.16,,1469.31,,9,6,1,2018,1
2018-01-07 10:00:00+00:00,28.95,6315.81,6373.91,,883.34,1007.68,32.86,,6126.11,,870.8,,1489.74,,10,6,1,2018,1
2018-01-07 11:00:00+00:00,28.96,6289.18,6360.55,,878.5,1025.32,32.17,,6032.58,,879.75,,1480.49,,11,6,1,2018,1
2018-01-07 12:00:00+00:00,28.27,6280.25,6339.42,,873.85,1014.08,31.79,,5993.87,,886.44,,1458.2,,12,6,1,2018,1
2018-01-07 13:00:00+00:00,28.29,6257.85,6311.07,,874.63,991.75,31.77,,5967.61,,887.23,,1429.55,,13,6,1,2018,1
2018-01-07 14:00:00+00:00,28.62,6334.95,6381.85,,880.06,1057.84,33.05,,6077.55,,890.81,,1457.92,,14,6,1,2018,1
2018-01-07 15:00:00+00:00,29.38,6446.23,6490.74,,872.88,1161.29,36.47,,6391.65,,891.2,,1606.23,,15,6,1,2018,1
2018-01-07 16:00:00+00:00,30.88,6411.95,6462.98,,873.09,1306.19,36.53,,6510.06,,890.75,,1617.11,,16,6,1,2018,1
2018-01-07 17:00:00+00:00,31.51,6338.8,6393.28,,870.76,1325.84,34.45,,6465.04,,888.24,,1564.27,,17,6,1,2018,1
2018-01-07 18:00:00+00:00,31.12,6267.22,6322.59,,870.17,1311.88,31.93,,6323.85,,889.04,,1488.12,,18,6,1,2018,1
2018-01-07 19:00:00+00:00,29.96,6153.7,6217.99,,870.27,1253.08,31.06,,6167.13,,886.14,,1418.5,,19,6,1,2018,1
2018-01-07 20:00:00+00:00,28.94,5982.51,6026.18,,869.88,1104.13,30.72,,6037.29,,889.06,,1420.9,,20,6,1,2018,1
2018-01-07 21:00:00+00:00,28.9,5776.98,5813.01,,872.54,1067.07,29.98,,5857.78,,887.08,,1259.29,,21,6,1,2018,1
2018-01-07 22:00:00+00:00,27.8,5482.97,5300.33,,617.07,996.62,29.03,,5700.0,,881.37,,1137.29,,22,6,1,2018,1
2018-01-07 23:00:00+00:00,27.38,5352.1,5313.84,,863.57,1004.25,28.1,26.33,5568.2,,880.02,,1007.55,,23,6,1,2018,1
2018-01-08 00:00:00+00:00,26.25,5278.63,5204.41,,866.06,957.97,27.71,26.43,5498.77,4721.91,881.47,665.33,1001.52,766.26,0,0,1,2018,0
2018-01-08 01:00:00+00:00,25.66,5192.12,5162.15,,867.0,921.73,27.38,26.1,5490.41,4616.58,883.84,662.85,998.88,754.79,1,0,1,2018,0
2018-01-08 02:00:00+00:00,25.65,5184.89,5172.47,,866.81,966.77,26.86,24.7,5487.26,4491.76,882.71,662.24,973.33,747.97,2,0,1,2018,0
2018-01-08 03:00:00+00:00,26.12,5211.35,5205.21,,863.0,1033.57,26.6,24.74,5487.32,4491.49,882.13,666.48,961.43,764.02,3,0,1,2018,0
2018-01-08 04:00:00+00:00,27.96,5428.76,5450.13,,863.3,1127.31,27.14,24.76,5521.71,4504.3,879.99,666.67,976.85,777.35,4,0,1,2018,0
2018-01-08 05:00:00+00:00,29.62,6073.07,6124.69,,861.39,1268.29,27.43,24.98,5670.25,4678.8,884.75,666.46,982.66,806.32,5,0,1,2018,0
2018-01-08 06:00:00+00:00,32.73,6716.75,6816.69,,883.57,1586.87,27.69,25.71,5830.85,4757.25,883.42,659.29,1024.96,806.29,6,0,1,2018,0
2018-01-08 07:00:00+00:00,41.67,6878.77,6984.76,,895.96,1650.75,27.93,25.48,6038.47,4863.45,884.97,660.72,1062.99,848.66,7,0,1,2018,0
2018-01-08 08:00:00+00:00,42.57,6763.45,6869.11,,905.75,1641.83,28.33,25.54,6223.88,4981.37,884.21,679.47,1066.55,908.23,8,0,1,2018,0
2018-01-08 09:00:00+00:00,39.48,6665.81,6767.14,,910.63,1665.04,28.79,26.07,6372.84,5119.15,880.23,682.67,1057.37,945.09,9,0,1,2018,0
2018-01-08 10:00:00+00:00,35.87,6508.28,6596.79,,907.98,1615.22,28.95,26.12,6373.91,5238.49,883.34,683.53,1007.68,945.96,10,0,1,2018,0
2018-01-08 11:00:00+00:00,33.09,6459.04,6526.35,,904.15,1568.26,28.96,26.16,6360.55,5324.03,878.5,682.56,1025.32,974.79,11,0,1,2018,0
2018-01-08 12:00:00+00:00,32.91,6401.26,6447.4,,905.88,1566.37,28.27,26.19,6339.42,5394.13,873.85,683.1,1014.08,929.92,12,0,1,2018,0
2018-01-08 13:00:00+00:00,34.35,6397.56,6446.92,,908.0,1608.19,28.29,,6311.07,5414.6,874.63,681.88,991.75,909.76,13,0,1,2018,0
2018-01-08 14:00:00+00:00,38.01,6505.21,6574.5,,909.96,1617.73,28.62,26.46,6381.85,5490.17,880.06,681.4,1057.84,950.42,14,0,1,2018,0
2018-01-08 15:00:00+00:00,39.69,6769.83,6847.48,,910.9,1675.19,29.38,27.03,6490.74,5580.27,872.88,679.82,1161.29,996.36,15,0,1,2018,0
2018-01-08 16:00:00+00:00,40.26,6807.16,6879.46,,911.31,1680.54,30.88,27.43,6462.98,5523.67,873.09,682.82,1306.19,1017.69,16,0,1,2018,0
2018-01-08 17:00:00+00:00,32.95,6712.97,6776.21,,906.53,1664.39,31.51,27.29,6393.28,5440.79,870.76,681.72,1325.84,1021.19,17,0,1,2018,0
2018-01-08 18:00:00+00:00,31.16,6592.04,6643.07,,903.68,1544.06,31.12,26.96,6322.59,5336.26,870.17,678.59,1311.88,973.17,18,0,1,2018,0
2018-01-08 19:00:00+00:00,29.68,6453.78,6497.92,,902.93,1370.55,29.96,26.7,6217.99,5239.57,870.27,679.73,1253.08,977.74,19,0,1,2018,0
