timestamp,day_ahead_price,load_forecast,actual_load,wind_forecast,hydro_run_of_river,hydro_reservoir,hour,day_of_week,month,year,is_weekend,price_lag_24h,price_lag_168h,actual_load_lag_24h,actual_load_lag_168h,hydro_run_of_river_lag_24h,hydro_run_of_river_lag_168h,hydro_reservoir_lag_24h,hydro_reservoir_lag_168h
2019-01-01 00:00:00+00:00,49.25,4348.28,4422.25,0.0,488.09,1010.33,0,1,1,2019,0,,,,,,,,
2019-01-01 01:00:00+00:00,49.17,4285.61,4328.78,,,982.28,1,1,1,2019,0,,,,,,,,
2019-01-01 02:00:00+00:00,48.37,4168.05,4242.93,,488.19,972.83,2,1,1,2019,0,,,,,,,,
2019-01-01 03:00:00+00:00,47.19,4100.4,4233.19,,488.18,957.57,3,1,1,2019,0,,,,,,,,
2019-01-01 04:00:00+00:00,47.37,4232.44,4305.99,,488.28,954.69,4,1,1,2019,0,,,,,,,,
2019-01-01 05:00:00+00:00,48.16,4391.86,4434.78,,,984.12,5,1,1,2019,0,,,,,,,,
2019-01-01 06:00:00+00:00,49.09,4483.59,4497.69,,488.97,1052.66,6,1,1,2019,0,,,,,,,,
2019-01-01 07:00:00+00:00,47.63,4420.06,4548.96,,,1077.23,7,1,1,2019,0,,,,,,,,
2019-01-01 08:00:00+00:00,47.99,4567.84,4684.84,,488.99,1093.38,8,1,1,2019,0,,,,,,,,
2019-01-01 09:00:00+00:00,49.2,4748.01,4816.35,,488.96,1112.02,9,1,1,2019,0,,,,,,,,
2019-01-01 10:00:00+00:00,49.39,4734.58,4825.1,,489.0,1083.72,10,1,1,2019,0,,,,,,,,
2019-01-01 11:00:00+00:00,49.2,4827.14,4865.97,,488.95,1085.67,11,1,1,2019,0,,,,,,,,
2019-01-01 12:00:00+00:00,49.13,4854.48,4886.39,,489.09,1101.56,12,1,1,2019,0,,,,,,,,
2019-01-01 13:00:00+00:00,48.33,4921.95,4995.09,,489.1,1117.13,13,1,1,2019,0,,,,,,,,
2019-01-01 14:00:00+00:00,48.45,5040.93,5159.46,,489.16,1107.96,14,1,1,2019,0,,,,,,,,
2019-01-01 15:00:00+00:00,48.98,5248.37,5354.26,,493.5,1128.73,15,1,1,2019,0,,,,,,,,
2019-01-01 16:00:00+00:00,49.45,5322.4,5404.14,,493.56,1114.09,16,1,1,2019,0,,,,,,,,
2019-01-01 17:00:00+00:00,48.89,5270.51,5376.07,,493.6,1110.25,17,1,1,2019,0,,,,,,,,
2019-01-01 18:00:00+00:00,48.91,5024.81,5212.76,,493.61,1083.72,18,1,1,2019,0,,,,,,,,
2019-01-01 19:00:00+00:00,49.31,4830.87,5176.35,,493.67,1072.36,19,1,1,2019,0,,,,,,,,
2019-01-01 20:00:00+00:00,49.1,4715.63,5037.48,,492.87,1077.13,20,1,1,2019,0,,,,,,,,
2019-01-01 21:00:00+00:00,49.42,4547.39,4870.71,,493.82,1072.27,21,1,1,2019,0,,,,,,,,
2019-01-01 22:00:00+00:00,49.12,4591.47,4696.59,,492.71,1044.32,22,1,1,2019,0,,,,,,,,
2019-01-01 23:00:00+00:00,49.16,4132.17,4499.96,,500.91,1046.46,23,1,1,2019,0,,,,,,,,
2019-01-02 00:00:00+00:00,48.14,4080.3,4419.18,,499.81,1013.32,0,2,1,2019,0,49.25,,4422.25,,488.09,,1010.33,
2019-01-02 01:00:00+00:00,,4044.8,4383.29,,,1016.09,1,2,1,2019,0,49.17,,4328.78,,,,982.28,
2019-01-02 02:00:00+00:00,47.24,4046.67,4381.98,,499.71,1012.57,2,2,1,2019,0,48.37,,4242.93,,488.19,,972.83,
2019-01-02 03:00:00+00:00,47.53,4135.9,4453.67,,499.91,1043.07,3,2,1,2019,0,47.19,,4233.19,,488.18,,957.57,
2019-01-02 04:00:00+00:00,47.98,4279.2,4654.4,,499.76,1042.73,4,2,1,2019,0,47.37,,4305.99,,488.28,,954.69,
2019-01-02 05:00:00+00:00,49.44,4968.97,5234.92,,499.95,1087.01,5,2,1,2019,0,48.16,,4434.78,,,,984.12,
2019-01-02 06:00:00+00:00,50.11,5567.52,5816.17,,500.7,1210.64,6,2,1,2019,0,49.09,,4497.69,,488.97,,1052.66,
2019-01-02 07:00:00+00:00,50.74,5924.13,6092.24,,,1254.61,7,2,1,2019,0,47.63,,4548.96,,,,1077.23,
2019-01-02 08:00:00+00:00,,6057.22,6164.71,,495.75,1244.0,8,2,1,2019,0,47.99,,4684.84,,488.99,,1093.38,
2019-01-02 09:00:00+00:00,50.69,5983.13,6159.5,,473.01,1270.46,9,2,1,2019,0,49.2,,4816.35,,488.96,,1112.02,
2019-01-02 10:00:00+00:00,50.27,5836.73,6097.72,,473.06,1244.6,10,2,1,2019,0,49.39,,4825.1,,489.0,,1083.72,
2019-01-02 11:00:00+00:00,49.94,5752.64,6005.42,,473.23,1216.57,11,2,1,2019,0,49.2,,4865.97,,488.95,,1085.67,
2019-01-02 12:00:00+00:00,50.11,5743.86,5962.56,,473.17,1246.46,12,2,1,2019,0,49.13,,4886.39,,489.09,,1101.56,
2019-01-02 13:00:00+00:00,50.93,5899.24,6023.71,,473.18,1290.35,13,2,1,2019,0,48.33,,4995.09,,489.1,,1117.13,
2019-01-02 14:00:00+00:00,52.38,6076.47,6237.66,,473.08,1327.06,14,2,1,2019,0,48.45,,5159.46,,489.16,,1107.96,
2019-01-02 15:00:00+00:00,54.67,6232.82,6393.25,,,1333.87,15,2,1,2019,0,48.98,,5354.26,,493.5,,1128.73,
2019-01-02 16:00:00+00:00,55.58,6194.51,6397.33,,485.23,1423.75,16,2,1,2019,0,49.45,,5404.14,,493.56,,1114.09,
2019-01-02 17:00:00+00:00,55.39,6150.88,6236.15,,485.24,1442.89,17,2,1,2019,0,48.89,,5376.07,,493.6,,1110.25,
2019-01-02 18:00:00+00:00,54.9,6132.48,6106.55,,485.35,1428.31,18,2,1,2019,0,48.91,,5212.76,,493.61,,1083.72,
2019-01-02 19:00:00+00:00,53.86,5931.74,5955.28,,485.28,1333.97,19,2,1,2019,0,49.31,,5176.35,,493.67,,1072.36,
2019-01-02 20:00:00+00:00,52.71,5780.77,5808.19,,485.39,1332.91,20,2,1,2019,0,49.1,,5037.48,,492.87,,1077.13,
2019-01-02 21:00:00+00:00,52.09,5336.36,5504.79,,,1320.94,21,2,1,2019,0,49.42,,4870.71,,493.82,,1072.27,
2019-01-02 22:00:00+00:00,50.76,5017.19,5041.25,,485.09,1270.21,22,2,1,2019,0,49.12,,4696.59,,492.71,,1044.32,
2019-01-02 23:00:00+00:00,50.03,4632.19,4822.0,,483.57,1346.05,23,2,1,2019,0,49.16,,4499.96,,500.91,,1046.46,
2019-01-03 00:00:00+00:00,48.89,4317.92,4621.03,,483.35,1270.79,0,3,1,2019,0,48.14,,4419.18,,499.81,,1013.32,
2019-01-03 01:00:00+00:00,48.31,4162.7,4637.71,,483.49,1236.74,1,3,1,2019,0,,,4383.29,,,,1016.09,
2019-01-03 02:00:00+00:00,48.4,4131.23,4624.44,,483.48,1263.57,2,3,1,2019,0,47.24,,4381.98,,499.71,,1012.57,
2019-01-03 03:00:00+00:00,48.79,3989.57,4648.67,,483.29,1282.93,3,3,1,2019,0,47.53,,4453.67,,499.91,,1043.07,
2019-01-03 04:00:00+00:00,49.61,4265.52,4815.58,,483.31,1305.68,4,3,1,2019,0,47.98,,4654.4,,499.76,,1042.73,
2019-01-03 05:00:00+00:00,51.17,4806.59,5458.34,,483.21,1479.17,5,3,1,2019,0,49.44,,5234.92,,499.95,,1087.01,
2019-01-03 06:00:00+00:00,53.91,5243.23,5976.96,,483.27,1618.71,6,3,1,2019,0,50.11,,5816.17,,500.7,,1210.64,
2019-01-03 07:00:00+00:00,58.86,5612.67,6129.81,,472.9,1697.56,7,3,1,2019,0,50.74,,6092.24,,,,1254.61,
2019-01-03 08:00:00+00:00,59.14,5928.72,6096.21,,472.8,1706.25,8,3,1,2019,0,,,6164.71,,495.75,,1244.0,
2019-01-03 09:00:00+00:00,58.19,6014.48,6027.61,,472.79,1696.79,9,3,1,2019,0,50.69,,6159.5,,473.01,,1270.46,
2019-01-03 10:00:00+00:00,61.47,5810.72,5981.06,,476.75,1755.66,10,3,1,2019,0,50.27,,6097.72,,473.06,,1244.6,
2019-01-03 11:00:00+00:00,62.0,5720.98,5957.29,,476.64,1744.78,11,3,1,2019,0,49.94,,6005.42,,473.23,,1216.57,
2019-01-03 12:00:00+00:00,63.12,5646.95,5854.0,,476.7,1745.01,12,3,1,2019,0,50.11,,5962.56,,473.17,,1246.46,
2019-01-03 13:00:00+00:00,63.67,5654.63,5856.87,,476.52,1763.2,13,3,1,2019,0,50.93,,6023.71,,473.18,,1290.35,
2019-01-03 14:00:00+00:00,66.13,5712.19,5970.09,,476.62,1786.45,14,3,1,2019,0,52.38,,6237.66,,473.08,,1327.06,
2019-01-03 15:00:00+00:00,68.41,5628.88,6169.9,,476.55,1774.72,15,3,1,2019,0,54.67,,6393.25,,,,1333.87,
2019-01-03 16:00:00+00:00,69.55,5947.51,6204.6,,476.6,1784.0,16,3,1,2019,0,55.58,,6397.33,,485.23,,1423.75,
2019-01-03 17:00:00+00:00,65.67,5796.97,6058.81,,476.41,1773.09,17,3,1,2019,0,55.39,,6236.15,,485.24,,1442.89,
2019-01-03 18:00:00+00:00,61.51,5639.37,5908.86,,476.53,1726.41,18,3,1,2019,0,54.9,,6106.55,,485.35,,1428.31,
2019-01-03 19:00:00+00:00,56.04,5456.14,5758.25,,476.39,1449.34,19,3,1,2019,0,53.86,,5955.28,,485.28,,1333.97,
2019-01-03 20:00:00+00:00,54.44,5373.71,5567.69,,477.17,1399.25,20,3,1,2019,0,52.71,,5808.19,,485.39,,1332.91,
2019-01-03 21:00:00+00:00,52.09,5122.14,5294.57,,477.1,1386.35,21,3,1,2019,0,52.09,,5504.79,,,,1320.94,
2019-01-03 22:00:00+00:00,49.98,4834.64,4996.02,,477.01,1274.11,22,3,1,2019,0,50.76,,5041.25,,485.09,,1270.21,
2019-01-03 23:00:00+00:00,49.98,4601.99,4742.41,,479.91,1167.93,23,3,1,2019,0,50.03,,4822.0,,483.57,,1346.05,
2019-01-04 00:00:00+00:00,48.67,4363.16,4566.99,,479.97,1134.75,0,4,1,2019,0,48.89,,4621.03,,483.35,,1270.79,
2019-01-04 01:00:00+00:00,47.71,4217.91,4478.66,,479.93,1116.78,1,4,1,2019,0,48.31,,4637.71,,483.49,,1236.74,
2019-01-04 02:00:00+00:00,47.64,4159.01,4445.98,,480.05,1107.46,2,4,1,2019,0,48.4,,4624.44,,483.48,,1263.57,
2019-01-04 03:00:00+00:00,47.43,4232.4,4459.05,,479.99,1067.44,3,4,1,2019,0,48.79,,4648.67,,483.29,,1282.93,
2019-01-04 04:00:00+00:00,48.58,4508.94,4730.04,,479.91,1109.2,4,4,1,2019,0,49.61,,4815.58,,483.31,,1305.68,
2019-01-04 05:00:00+00:00,50.87,5118.43,5317.21,,479.95,1164.25,5,4,1,2019,0,51.17,,5458.34,,483.21,,1479.17,
2019-01-04 06:00:00+00:00,52.32,5395.73,5895.42,,479.89,1251.3,6,4,1,2019,0,53.91,,5976.96,,483.27,,1618.71,
2019-01-04 07:00:00+00:00,54.44,5438.53,6039.66,,484.61,1413.35,7,4,1,2019,0,58.86,,6129.81,,472.9,,1697.56,
2019-01-04 08:00:00+00:00,54.18,5424.83,5968.29,,478.98,1399.17,8,4,1,2019,0,59.14,,6096.21,,472.8,,1706.25,
2019-01-04 09:00:00+00:00,53.9,5334.68,5876.24,,479.07,1376.03,9,4,1,2019,0,58.19,,6027.61,,472.79,,1696.79,
2019-01-04 10:00:00+00:00,53.01,5257.96,5768.33,,478.91,1255.33,10,4,1,2019,0,61.47,,5981.06,,476.75,,1755.66,
2019-01-04 11:00:00+00:00,51.74,5222.64,5721.07,,479.0,1188.88,11,4,1,2019,0,62.0,,5957.29,,476.64,,1744.78,
2019-01-04 12:00:00+00:00,51.6,5103.71,5598.3,,478.88,1243.59,12,4,1,2019,0,63.12,,5854.0,,476.7,,1745.01,
2019-01-04 13:00:00+00:00,51.41,5111.57,5578.82,,479.02,1221.87,13,4,1,2019,0,63.67,,5856.87,,476.52,,1763.2,
2019-01-04 14:00:00+00:00,51.69,5162.29,5630.24,,475.84,1221.98,14,4,1,2019,0,66.13,,5970.09,,476.62,,1786.45,
2019-01-04 15:00:00+00:00,52.59,5159.35,5734.79,,475.81,1257.79,15,4,1,2019,0,68.41,,6169.9,,476.55,,1774.72,
2019-01-04 16:00:00+00:00,53.34,5104.76,5718.02,,476.58,1263.4,16,4,1,2019,0,69.55,,6204.6,,476.6,,1784.0,
2019-01-04 17:00:00+00:00,52.81,5017.8,5614.7,,472.33,1234.54,17,4,1,2019,0,65.67,,6058.81,,476.41,,1773.09,
2019-01-04 18:00:00+00:00,51.79,4862.04,5424.24,,472.73,1221.47,18,4,1,2019,0,61.51,,5908.86,,476.53,,1726.41,
2019-01-04 19:00:00+00:00,51.04,4789.95,5235.23,,472.87,1157.49,19,4,1,2019,0,56.04,,5758.25,,476.39,,1449.34,
2019-01-04 20:00:00+00:00,50.45,4605.44,5069.34,,472.53,1159.56,20,4,1,2019,0,54.44,,5567.69,,477.17,,1399.25,
2019-01-04 21:00:00+00:00,49.79,4362.88,4819.42,,473.04,1141.93,21,4,1,2019,0,52.09,,5294.57,,477.1,,1386.35,
2019-01-04 22:00:00+00:00,49.02,4268.71,4580.11,,472.57,1105.66,22,4,1,2019,0,49.98,,4996.02,,477.01,,1274.11,
2019-01-04 23:00:00+00:00,48.42,5150.92,4410.13,,469.11,1118.49,23,4,1,2019,0,49.98,,4742.41,,479.91,,1167.93,
2019-01-05 00:00:00+00:00,47.52,5126.31,4260.23,,469.03,1084.53,0,5,1,2019,1,48.67,,4566.99,,479.97,,1134.75,
2019-01-05 01:00:00+00:00,47.19,5068.23,4210.92,,469.17,1066.8,1,5,1,2019,1,47.71,,4478.66,,479.93,,1116.78,
2019-01-05 02:00:00+00:00,47.0,5006.2,4125.72,,469.09,1050.11,2,5,1,2019,1,47.64,,4445.98,,480.05,,1107.46,
2019-01-05 03:00:00+00:00,47.01,5044.58,4158.5,,469.19,1097.13,3,5,1,2019,1,47.43,,4459.05,,479.99,,1067.44,
2019-01-05 04:00:00+00:00,47.33,5051.78,4228.07,,469.07,1130.04,4,5,1,2019,1,48.58,,4730.04,,479.91,,1109.2,
2019-01-05 05:00:00+00:00,47.59,5224.54,4388.69,,469.26,1192.66,5,5,1,2019,1,50.87,,5317.21,,479.95,,1164.25,
2019-01-05 06:00:00+00:00,48.22,5437.72,4559.25,,469.13,1243.24,6,5,1,2019,1,52.32,,5895.42,,479.89,,1251.3,
2019-01-05 07:00:00+00:00,49.99,5427.73,4801.13,,469.21,1297.61,7,5,1,2019,1,54.44,,6039.66,,484.61,,1413.35,
2019-01-05 08:00:00+00:00,50.73,5344.16,5091.92,,471.17,1349.72,8,5,1,2019,1,54.18,,5968.29,,478.98,,1399.17,
2019-01-05 09:00:00+00:00,50.93,5272.8,5237.89,,471.25,1384.62,9,5,1,2019,1,53.9,,5876.24,,479.07,,1376.03,
2019-01-05 10:00:00+00:00,51.02,5188.81,5310.0,,471.17,1466.72,10,5,1,2019,1,53.01,,5768.33,,478.91,,1255.33,
2019-01-05 11:00:00+00:00,51.36,5021.15,5240.31,,471.25,1520.9,11,5,1,2019,1,51.74,,5721.07,,479.0,,1188.88,
2019-01-05 12:00:00+00:00,51.74,4821.76,5116.77,,471.21,1441.48,12,5,1,2019,1,51.6,,5598.3,,478.88,,1243.59,
2019-01-05 13:00:00+00:00,51.92,4742.46,5078.24,,471.24,1451.24,13,5,1,2019,1,51.41,,5578.82,,479.02,,1221.87,
2019-01-05 14:00:00+00:00,53.22,4885.83,5219.68,,471.32,1487.04,14,5,1,2019,1,51.69,,5630.24,,475.84,,1221.98,
2019-01-05 15:00:00+00:00,55.26,5055.2,5459.41,,471.34,1605.35,15,5,1,2019,1,52.59,,5734.79,,475.81,,1257.79,
2019-01-05 16:00:00+00:00,55.87,5049.48,5514.74,,471.42,1636.09,16,5,1,2019,1,53.34,,5718.02,,476.58,,1263.4,
2019-01-05 17:00:00+00:00,55.26,5070.06,5475.45,,471.36,1630.6,17,5,1,2019,1,52.81,,5614.7,,472.33,,1234.54,
2019-01-05 18:00:00+00:00,53.8,5019.37,5371.7,,471.31,1554.38,18,5,1,2019,1,51.79,,5424.24,,472.73,,1221.47,
2019-01-05 19:00:00+00:00,52.75,5047.99,5238.58,,471.39,1482.42,19,5,1,2019,1,51.04,,5235.23,,472.87,,1157.49,
2019-01-05 20:00:00+00:00,51.9,4996.65,5095.06,,471.32,1417.8,20,5,1,2019,1,50.45,,5069.34,,472.53,,1159.56,
2019-01-05 21:00:00+00:00,51.13,4965.64,4951.13,,471.36,1394.88,21,5,1,2019,1,49.79,,4819.42,,473.04,,1141.93,
2019-01-05 22:00:00+00:00,50.21,4894.36,4872.18,,471.27,1283.74,22,5,1,2019,1,49.02,,4580.11,,472.57,,1105.66,
2019-01-05 23:00:00+00:00,50.29,4738.92,4724.83,,475.07,1166.22,23,5,1,2019,1,48.42,,4410.13,,469.11,,1118.49,
2019-01-06 00:00:00+00:00,49.03,4749.16,4598.58,,,1156.43,0,6,1,2019,1,47.52,,4260.23,,469.03,,1084.53,
2019-01-06 01:00:00+00:00,48.81,4630.87,4387.11,,475.15,1160.42,1,6,1,2019,1,47.19,,4210.92,,469.17,,1066.8,
2019-01-06 02:00:00+00:00,48.66,4487.0,4176.91,,475.16,1153.93,2,6,1,2019,1,47.0,,4125.72,,469.09,,1050.11,
2019-01-06 03:00:00+00:00,47.82,4536.9,4453.63,,475.05,1130.34,3,6,1,2019,1,47.01,,4158.5,,469.19,,1097.13,
2019-01-06 04:00:00+00:00,48.72,4626.78,4495.07,,475.24,1157.04,4,6,1,2019,1,47.33,,4228.07,,469.07,,1130.04,
2019-01-06 05:00:00+00:00,49.38,4734.1,4647.37,,475.26,1141.57,5,6,1,2019,1,47.59,,4388.69,,469.26,,1192.66,
2019-01-06 06:00:00+00:00,49.65,4772.01,4705.03,,475.28,1152.42,6,6,1,2019,1,48.22,,4559.25,,469.13,,1243.24,
2019-01-06 07:00:00+00:00,50.44,4862.59,4964.8,,475.33,1302.68,7,6,1,2019,1,49.99,,4801.13,,469.21,,1297.61,
2019-01-06 08:00:00+00:00,51.68,5103.83,5136.5,,475.18,1515.12,8,6,1,2019,1,50.73,,5091.92,,471.17,,1349.72,
2019-01-06 09:00:00+00:00,52.35,5172.19,5297.36,,475.67,1533.06,9,6,1,2019,1,50.93,,5237.89,,471.25,,1384.62,
2019-01-06 10:00:00+00:00,52.77,5281.66,5371.66,,475.77,1543.89,10,6,1,2019,1,51.02,,5310.0,,471.17,,1466.72,
2019-01-06 11:00:00+00:00,52.86,5282.62,5355.9,,475.78,1539.61,11,6,1,2019,1,51.36,,5240.31,,471.25,,1520.9,
2019-01-06 12:00:00+00:00,52.44,5239.25,5307.17,,475.77,1525.2,12,6,1,2019,1,51.74,,5116.77,,471.21,,1441.48,
2019-01-06 13:00:00+00:00,51.52,5178.92,5338.27,,475.75,1518.04,13,6,1,2019,1,51.92,,5078.24,,471.24,,1451.24,
2019-01-06 14:00:00+00:00,51.57,5218.78,5437.28,,475.76,1516.91,14,6,1,2019,1,53.22,,5219.68,,471.32,,1487.04,
2019-01-06 15:00:00+00:00,53.28,5312.88,5669.98,,475.79,1585.47,15,6,1,2019,1,55.26,,5459.41,,471.34,,1605.35,
2019-01-06 16:00:00+00:00,55.25,5352.84,5719.77,,474.53,1663.55,16,6,1,2019,1,55.87,,5514.74,,471.42,,1636.09,
2019-01-06 17:00:00+00:00,54.25,5351.13,5668.12,,,1684.04,17,6,1,2019,1,55.26,,5475.45,,471.36,,1630.6,
2019-01-06 18:00:00+00:00,52.9,5400.85,5594.14,,475.79,1602.05,18,6,1,2019,1,53.8,,5371.7,,471.31,,1554.38,
2019-01-06 19:00:00+00:00,51.95,5374.93,5490.37,,475.8,1577.75,19,6,1,2019,1,52.75,,5238.58,,471.39,,1482.42,
2019-01-06 20:00:00+00:00,51.57,5116.46,5309.37,,475.81,1496.22,20,6,1,2019,1,51.9,,5095.06,,471.32,,1417.8,
2019-01-06 21:00:00+00:00,50.71,4995.62,5035.96,,475.82,1336.4,21,6,1,2019,1,51.13,,4951.13,,471.36,,1394.88,
2019-01-06 22:00:00+00:00,50.23,4770.96,4757.62,,475.81,1330.47,22,6,1,2019,1,50.21,,4872.18,,471.27,,1283.74,
2019-01-06 23:00:00+00:00,48.62,4032.94,4594.8,,488.82,1211.02,23,6,1,2019,1,50.29,,4724.83,,475.07,,1166.22,
2019-01-07 00:00:00+00:00,48.14,4052.35,4517.91,,488.92,1191.39,0,0,1,2019,0,49.03,,4598.58,,,,1156.43,
2019-01-07 01:00:00+00:00,48.16,4042.92,4458.37,,488.81,1171.66,1,0,1,2019,0,48.81,,4387.11,,475.15,,1160.42,
2019-01-07 02:00:00+00:00,47.63,4038.62,4489.22,,488.89,1161.29,2,0,1,2019,0,48.66,,4176.91,,475.16,,1153.93,
2019-01-07 03:00:00+00:00,48.09,4154.69,4545.94,,488.78,1178.05,3,0,1,2019,0,47.82,,4453.63,,475.05,,1130.34,
2019-01-07 04:00:00+00:00,49.98,4304.44,4759.97,,,1211.23,4,0,1,2019,0,48.72,,4495.07,,475.24,,1157.04,
2019-01-07 05:00:00+00:00,52.74,4767.99,5463.77,,488.89,1388.05,5,0,1,2019,0,49.38,,4647.37,,475.26,,1141.57,
2019-01-07 06:00:00+00:00,56.79,5609.79,6187.27,,488.75,1706.26,6,0,1,2019,0,49.65,,4705.03,,475.28,,1152.42,
2019-01-07 07:00:00+00:00,57.94,5812.49,6283.24,,488.81,1830.45,7,0,1,2019,0,50.44,,4964.8,,475.33,,1302.68,
2019-01-07 08:00:00+00:00,56.9,5724.97,6249.36,,477.22,1856.71,8,0,1,2019,0,51.68,,5136.5,,475.18,,1515.12,
2019-01-07 09:00:00+00:00,56.28,5669.4,6198.77,,477.16,1864.59,9,0,1,2019,0,52.35,,5297.36,,475.67,,1533.06,
2019-01-07 10:00:00+00:00,55.56,5611.34,5947.41,,477.22,1782.01,10,0,1,2019,0,52.77,,5371.66,,475.77,,1543.89,
2019-01-07 11:00:00+00:00,55.14,5627.29,6188.67,,477.14,1743.01,11,0,1,2019,0,52.86,,5355.9,,475.78,,1539.61,
2019-01-07 12:00:00+00:00,54.16,5584.73,6153.14,,477.18,1610.12,12,0,1,2019,0,52.44,,5307.17,,475.77,,1525.2,
2019-01-07 13:00:00+00:00,53.73,5499.19,6142.87,,477.07,1587.61,13,0,1,2019,0,51.52,,5338.27,,475.75,,1518.04,
2019-01-07 14:00:00+00:00,53.25,5492.37,6211.62,,477.11,1614.38,14,0,1,2019,0,51.57,,5437.28,,475.76,,1516.91,
2019-01-07 15:00:00+00:00,53.26,5571.77,6360.67,,477.23,1597.7,15,0,1,2019,0,53.28,,5669.98,,475.79,,1585.47,
2019-01-07 16:00:00+00:00,53.0,5491.09,6349.71,,477.01,1530.39,16,0,1,2019,0,55.25,,5719.77,,474.53,,1663.55,
2019-01-07 17:00:00+00:00,51.32,5375.29,6234.51,,477.08,1454.89,17,0,1,2019,0,54.25,,5668.12,,,,1684.04,
2019-01-07 18:00:00+00:00,50.89,5312.94,6132.69,,477.05,1412.23,18,0,1,2019,0,52.9,,5594.14,,475.79,,1602.05,
2019-01-07 19:00:00+00:00,50.6,5333.38,6026.68,,477.08,1390.93,19,0,1,2019,0,51.95,,5490.37,,475.8,,1577.75,
2019-01-07 20:00:00+00:00,50.03,5196.87,5809.35,,477.16,1379.88,20,0,1,2019,0,51.57,,5309.37,,475.81,,1496.22,
2019-01-07 21:00:00+00:00,49.11,4898.01,5513.64,,476.43,1275.59,21,0,1,2019,0,50.71,,5035.96,,475.82,,1336.4,
2019-01-07 22:00:00+00:00,47.95,4724.7,5234.15,,476.42,1212.98,22,0,1,2019,0,50.23,,4757.62,,475.81,,1330.47,
2019-01-07 23:00:00+00:00,47.37,4626.63,4913.74,,474.05,993.8,23,0,1,2019,0,48.62,,4594.8,,488.82,,1211.02,
2019-01-08 00:00:00+00:00,47.07,4503.92,4760.49,,474.08,979.89,0,1,1,2019,0,48.14,49.25,4517.91,4422.25,488.92,488.09,1191.39,1010.33
2019-01-08 01:00:00+00:00,46.3,4393.04,4654.08,,474.14,980.22,1,1,1,2019,0,48.16,49.17,4458.37,4328.78,488.81,,1171.66,982.28
2019-01-08 02:00:00+00:00,46.28,4339.35,4613.91,,474.16,1000.03,2,1,1,2019,0,47.63,48.37,4489.22,4242.93,488.89,488.19,1161.29,972.83
2019-01-08 03:00:00+00:00,46.7,4247.94,4635.12,,474.15,1026.22,3,1,1,2019,0,48.09,47.19,4545.94,4233.19,488.78,488.18,1178.05,957.57
2019-01-08 04:00:00+00:00,47.86,4205.51,4782.09,,474.11,964.36,4,1,1,2019,0,49.98,47.37,4759.97,4305.99,,488.28,1211.23,954.69
2019-01-08 05:00:00+00:00,50.08,4628.43,5437.28,,474.19,1212.93,5,1,1,2019,0,52.74,48.16,5463.77,4434.78,488.89,,1388.05,984.12
2019-01-08 06:00:00+00:00,51.31,5148.7,6035.61,,474.12,1209.91,6,1,1,2019,0,56.79,49.09,6187.27,4497.69,488.75,488.97,1706.26,1052.66
2019-01-08 07:00:00+00:00,51.7,5385.61,6226.03,,465.7,1236.11,7,1,1,2019,0,57.94,47.63,6283.24,4548.96,488.81,,1830.45,1077.23
2019-01-08 08:00:00+00:00,51.48,5343.44,6152.94,,474.7,1232.74,8,1,1,2019,0,56.9,47.99,6249.36,4684.84,477.22,488.99,1856.71,1093.38
2019-01-08 09:00:00+00:00,,5288.54,6062.45,,474.65,1220.81,9,1,1,2019,0,56.28,49.2,6198.77,4816.35,477.16,488.96,1864.59,1112.02
2019-01-08 10:00:00+00:00,51.21,5317.51,6035.27,,474.7,1187.57,10,1,1,2019,0,55.56,49.39,5947.41,4825.1,477.22,489.0,1782.01,1083.72
2019-01-08 11:00:00+00:00,50.88,5358.39,6041.66,,474.67,1176.2,11,1,1,2019,0,55.14,49.2,6188.67,4865.97,477.14,488.95,1743.01,1085.67
2019-01-08 12:00:00+00:00,50.63,5501.33,5990.16,,474.7,1213.33,12,1,1,2019,0,54.16,49.13,6153.14,4886.39,477.18,489.09,1610.12,1101.56
2019-01-08 13:00:00+00:00,50.7,5270.19,6007.7,,474.8,1217.8,13,1,1,2019,0,53.73,48.33,6142.87,4995.09,477.07,489.1,1587.61,1117.13
2019-01-08 14:00:00+00:00,50.69,5371.87,6069.55,,471.66,1216.61,14,1,1,2019,0,53.25,48.45,6211.62,5159.46,477.11,489.16,1614.38,1107.96
2019-01-08 15:00:00+00:00,51.15,5600.93,6199.77,,471.68,1216.29,15,1,1,2019,0,53.26,48.98,6360.67,5354.26,477.23,493.5,1597.7,1128.73
2019-01-08 16:00:00+00:00,51.05,5615.16,6186.76,,471.64,1215.93,16,1,1,2019,0,53.0,49.45,6349.71,5404.14,477.01,493.56,1530.39,1114.09
2019-01-08 17:00:00+00:00,50.62,5493.35,6086.48,,,1215.21,17,1,1,2019,0,51.32,48.89,6234.51,5376.07,477.08,493.6,1454.89,1110.25
2019-01-08 18:00:00+00:00,49.98,5398.28,5997.0,,,1197.56,18,1,1,2019,0,50.89,48.91,6132.69,5212.76,477.05,493.61,1412.23,1083.72
2019-01-08 19:00:00+00:00,49.71,5352.72,5854.18,,471.63,1138.92,19,1,1,2019,0,50.6,49.31,6026.68,5176.35,477.08,493.67,1390.93,1072.36
